


9/24/2025 7:08:37 PM, -0.148947387933731, 0.824510097503662, -0.478800773620605, -0.110146977007389, 0.0625238716602325, 0.0059407576918602
9/24/2025 7:12:26 PM, -0.168305069208145, 0.647533059120178, 0.00510686822235584, -0.0731622651219368, 0.0149308573454618, -0.000442739110440016
9/24/2025 7:15:35 PM, 0.206171631813049, 0.695919573307037, -0.388835936784744, -0.0781614407896996, 0.117623202502728, -0.00273224199190736
9/24/2025 7:18:25 PM, 0.116828709840775, 0.678988456726074, -0.0903568863868713, -0.0765243023633957, 0.0733006596565247, -0.00187850696966052
9/24/2025 7:26:17 PM, -0.303944647312164, 0.639926254749298, -0.134702980518341, -0.0708786696195602, 0.0174603499472141, -0.00463658338412642
9/24/2025 7:31:03 PM, -0.74709540605545, 0.715551972389221, -0.0546980910003185, -0.09728192538023, -0.118343845009804, -0.00285137863829732
9/24/2025 7:34:01 PM, -0.773033380508423, 0.75769031047821, 0.0389867499470711, -0.0863821357488632, -0.097560778260231, -0.00276920106261969
9/24/2025 7:37:23 PM, -0.982790350914001, 0.697861075401306, -0.0981831401586533, -0.0786211639642715, -0.162631243467331, -0.000636059790849686
9/24/2025 7:40:19 PM, -0.879430711269379, 0.688742756843567, -0.13017064332962, -0.0929777100682259, -0.144062966108322, 0.000660613179206848
9/24/2025 7:47:22 PM, -0.702800214290619, 0.698908567428589, -0.0660023540258408, -0.091333232820034, -0.110376939177513, 0.00135755864903331
9/24/2025 7:49:39 PM, -0.700202941894531, 0.704782485961914, -0.06965272128582, -0.0921057313680649, -0.110368900001049, 0.000887607224285603
